Type,FiscalYear,OperationID,StartDate1,EndDate1,StartDate2,EndDate2,InProgressDate,Cost,CostCalculated,ApproxPageNumber,Appendix,Offset,FileVolume,FilePart
Operation,1966,9902188667278481,"April 20, 1966","May 5, 1966",,,,"$118,926",no,9,No,48149,2,
Operation,1966,9902188667279505,"August 9, 1965","September 8, 1965",,,,,no,349,No,1592269,2,
Operation,1966,9902188667278479,,October 1965,,,,,no,7,No,39901,2,
Operation,1966,9902188667279503,"September 25, 1965","September 25, 1965",,,,"$18,466",no,348,No,1586651,2,
Operation,1966,9902188667279115,,,,,,,no,1244,No,5461568,2,
Operation,1966,9902188667278473,,,,,,,no,6,No,32816,2,
Operation,1966,9902188667279489,,,,,,"$83,000",no,337,No,1538988,2,
Operation,1966,9902188667279125,,,,,,,no,1245,No,5466600,2,
Operation,1966,9902188667279487,"March 22, 1966",,,,,"$459,210",no,337,No,1538712,2,
Operation,1966,9902188667278515,October 1965,October 1965,,,,,no,40,No,170832,2,
Operation,1966,9902188667279539,,,,,,"$30,895",no,1257,No,5517220,2,
Operation,1966,9902188667279545,,,,,,"$17,395",no,1264,No,5542582,2,
Operation,1966,9902188667278520,June 1966,June 1966,,,,,no,44,No,184615,2,
Operation,1966,9902188667279543,,,,,,"$78,680",no,1262,No,5536823,2,
Operation,1966,9902188667278518,,,,,,,no,40,No,170934,2,
Operation,1966,9902188667278509,"May 3, 1966","May 16, 1966",,,,"$50,933",no,33,No,142893,2,
Operation,1966,9902188667278507,,February 1966,,,,,no,32,No,137819,2,
Operation,1966,9902188667279139,,,,,,,no,1255,No,5508555,2,
Operation,1966,9902188667278513,,September 1965,,,,,no,39,No,167749,2,
Operation,1966,9902188667279537,,,,,,"$26,672",no,1257,No,5516188,2,
Operation,1966,9902188667278511,March 1966,March 1966,,,,,no,34,No,146331,2,
Operation,1966,9902188667279535,,,,,,"$7,280",no,1251,No,5496630,2,
Operation,1966,9902188667279525,,,,,,"$36,227",no,1242,No,5455836,2,
Operation,1966,9902188667278500,,,,,"June 30, 1965",,no,27,No,117916,2,
Operation,1966,9902188667279523,,,,,,"$28,947",no,1235,No,5424713,2,
Operation,1966,9902188667279147,,,,,,,no,1257,No,5517456,2,
Operation,1966,9902188667278498,December 1964,December 1964,,,,,no,25,No,111747,2,
Operation,1966,9902188667278505,"June 6, 1966",,,,"June 30, 1966",,no,31,No,133802,2,
Operation,1966,9902188667279149,,,,,,,no,1257,No,5517600,2,
Operation,1966,9902188667279150,,,,,,,no,1257,No,5517629,2,
Operation,1966,9902188667278503,"September, 1965","September 30, 1965",,,,,no,29,No,127964,2,
Operation,1966,9902188667279517,,,,,,"$24,440",no,1229,No,5399845,2,
Operation,1966,9902188667278492,July 1965,"October 29, 1965",,,,"$58,505",no,19,No,86719,2,
Operation,1966,9902188667279515,"February 17, 1966","February 17, 1966",,,,"$24,737",no,355,No,1626320,2,
Operation,1966,9902188667279521,,,,,,"$16,625",no,1233,No,5417492,2,
Operation,1966,9902188667278496,July 1965,July 1965,,,,,no,22,No,98729,2,
Operation,1966,9902188667279519,,,,,,"$34,067",no,1229,No,5402611,2,
Operation,1966,9902188667278494,"March 24, 1966","March 24, 1966",,,,"$96,420",no,19,No,87052,2,
Operation,1966,9902188667279445,"August 5, 1965","September 14, 1965",,,,"$134,962",no,158,No,702879,2,
Operation,1966,9902188667279443,"May 13, 1966",,,,,"$372,676",no,157,No,700018,2,
Operation,1966,9902188667279449,"March 28, 1966",April 27  1966,,,,"$66,749",no,160,No,709006,2,
Operation,1966,9902188667279447,"March 25, 1966","May  24, 1966",,,,"$296,491",no,160,No,708685,2,
Operation,1966,9902188667279441,,"October 8, 1965",,,,,no,156,No,695111,2,
Operation,1966,9902188667279439,,"September 22, 1965",,,,,no,148,No,658001,2,
Operation,1966,9902188667279429,"July 12, 1965","August 1, 1965",,,,"$168,353",no,129,No,580850,2,
Operation,1966,9902188667279427,,,,,,,no,17,No,80307,2,
Operation,1966,9902188667279433,"April 21, 1966","May 24, 1966",,,,,no,137,No,611381,2,
Operation,1966,9902188667279431,,"February 23, 1966",,,,"$147,693",no,132,No,588422,2,
Operation,1966,9902188667279421,,,,,,,no,,No,7427135,2,
Operation,1966,9902188667279419,,,,,,,no,,No,7420792,2,
Operation,1966,9902188667279425,,,,,,,no,1714,No,7634548,2,
Operation,1966,9902188667279423,,,,,,,no,,No,7428883,2,
Operation,1966,9902188667279475,"December 9, 1965","December  14, 1965",,,,,no,271,No,1222325,2,
Operation,1966,9902188667279195,,,,,,,no,1283,No,5623274,2,
Operation,1966,9902188667279473,"March  2, 1966","April 19, 1966",,,,,no,269,No,1216102,2,
Operation,1966,9902188667279471,"April 14, 1966","May 7, 1966",,,,,no,267,No,1205884,2,
Operation,1966,9902188667279461,"December 20, 1965","December 20, 1965",,,,"$1,486,216",no,259,No,1165602,2,
Operation,1966,9902188667279459,"June 2, 1966",,,,,"$138,876",no,185,No,827197,2,
Operation,1966,9902188667279451,"September 27, 1965","October 21,  1965",,,,"$65,070",no,161,No,716253,2,
Operation,1966,9902188667279457,"July  27, 1965","November 15, 1965",,,,,no,183,No,820348,2,
Operation,1966,9902188667279455,"March 23, 1966","May 12, 1966",,,,,no,175,No,781488,2,
Operation,1966,9902188667278869,,,,,,"$104,428",no,496,No,2210124,2,
Operation,1966,9902188667278867,,,,,,"$114,660",no,493,No,2205071,2,
Operation,1966,9902188667278873,,,,,,"$191,598",no,497,No,2215026,2,
Operation,1966,9902188667278871,,,,,,"$122,956",no,496,No,2210298,2,
Operation,1966,9902188667278861,,,,,,"$76,825",no,493,No,2204369,2,
Operation,1966,9902188667278859,,,,,,"$22,455",no,493,No,2201136,2,
Operation,1966,9902188667278865,,,,,,,no,493,No,2204676,2,
Operation,1966,9902188667278863,,,,,,"$114,409",no,493,No,2204529,2,
Operation,1966,9902188667278853,,,,,,"$118,711",no,491,No,2192417,2,
Operation,1966,9902188667278986,,,,,,,no,659,No,2910972,2,
Operation,1966,9902188667278851,,,,,,"$86,823",no,487,No,2183513,2,
Operation,1966,9902188667278987,,,,,,,no,659,No,2911002,2,
Operation,1966,9902188667278857,,,,,,"$2,145",no,492,No,2199002,2,
Operation,1966,9902188667278855,,,,,,"$30,399",no,492,No,2195661,2,
Operation,1966,9902188667278845,,,,,,"$5,073",no,484,No,2165922,2,
Operation,1966,9902188667278993,,,,,,,no,666,No,2949253,2,
Operation,1966,9902188667278994,,,,,,,no,666,No,2949297,2,
Operation,1966,9902188667278843,,,,,,"$27,107",no,479,No,2159361,2,
Operation,1966,9902188667278849,"July 3, 1965","November 14, 1965",,,,"$410,843",no,487,No,2183307,2,
Operation,1966,9902188667278998,,,,,,,no,670,No,2966835,2,
Operation,1966,9902188667278847,,,,,,"$42,562",no,485,No,2166288,2,
Operation,1966,9902188667278900,October 2,,,"November 22, 1965",,,no,545,No,2412967,2,
Operation,1966,9902188667278898,"September 8, 1965","February 22, 1966",,,,,no,545,No,2412754,2,
Operation,1966,9902188667278904,,,,,,,no,549,No,2423322,2,
Operation,1966,9902188667278902,"July 21, 1965","July 30, 1965",,,,,no,545,No,2413883,2,
Operation,1966,9902188667278892,,,,,,,no,540,No,2386369,2,
Operation,1966,9902188667279012,,,,,,,no,848,No,3727928,2,
Operation,1966,9902188667278896,,,,,,,no,544,No,2402756,2,
Operation,1966,9902188667278894,"June 21, 1966",,,,,,no,540,No,2386533,2,
Operation,1966,9902188667278885,,,,,,,no,500,No,2227201,2,
Operation,1966,9902188667279018,,,,,,,no,890,No,3890375,2,
Operation,1966,9902188667278883,,,,,,,no,500,No,2226974,2,
Operation,1966,9902188667278889,,,,,,"$432,072",no,517,No,2316829,2,
Operation,1966,9902188667278887,,,,,,"$253,607",no,500,No,2227352,2,
Operation,1966,9902188667279024,,,,,,,no,890,No,3891450,2,
Operation,1966,9902188667278877,,,,,,"$806,878",no,497,No,2215476,2,
Operation,1966,9902188667278875,,,,,,,no,497,No,2215312,2,
Operation,1966,9902188667278881,,,,,,"$97,022",no,500,No,2226729,2,
Operation,1966,9902188667278879,,,,,,"$145,680",no,498,No,2222216,2,
Operation,1966,9902188667278805,,,,,,"$1,003,892",no,421,No,1907677,2,
Operation,1966,9902188667278803,,,,,,"$155,602",no,419,No,1902289,2,
Operation,1966,9902188667278809,,,,,,"$155,376",no,422,No,1913588,2,
Operation,1966,9902188667278807,,,,,,"$260,491",no,421,No,1907823,2,
Operation,1966,9902188667278796,,,,,,"$139,853",no,418,No,1897740,2,
Operation,1966,9902188667278794,,,,,,"$90,007",no,417,No,1892964,2,
Operation,1966,9902188667278801,,January 1966,,,,"$81,922",no,419,No,1902150,2,
Operation,1966,9902188667278798,,,,,,"$209,011",no,418,No,1897861,2,
Operation,1966,9902188667278788,,,,,,"$17,943",no,407,No,1867469,2,
Operation,1966,9902188667278786,,,,,,"$188,783",no,407,No,1867259,2,
Operation,1966,9902188667278792,"June 8, 1966","June 30, 1966",,,,,no,417,No,1892842,2,
Operation,1966,9902188667278790,,,,,,"$12,893",no,411,No,1875825,2,
Operation,1966,9902188667278780,,,,,,"$75,131",no,407,No,1859654,2,
Operation,1966,9902188667278778,,,,,,"$204,565",no,406,No,1855084,2,
Operation,1966,9902188667278784,,,,,,"$145,508",no,407,No,1860188,2,
Operation,1966,9902188667278782,,,,,,"$166,176",no,407,No,1860019,2,
Operation,1966,9902188667278837,February 8,April  27,,,,"$62,555",no,455,No,2037722,2,
Operation,1966,9902188667278835,,,,,,"$20,914",no,454,No,2034045,2,
Operation,1966,9902188667278841,,"October 21, 1965",,,,"$758,476",no,461,No,2061725,2,
Operation,1966,9902188667279069,,,,,,,no,1193,No,5250345,2,
Operation,1966,9902188667278839,"September 23, 1965","October 21, 1965",,,,"$46,869",no,455,No,2043751,2,
Operation,1966,9902188667278829,"December 16, 1965",February 7 1966,,,,"$50,893",no,,No,1999197,2,
Operation,1966,9902188667278827,"June 11, 1966",,,,,"$110,100",no,444,No,1995249,2,
Operation,1966,9902188667278833,"September 11, 1965","September 14, 1965",,,,,no,454,No,2033892,2,
Operation,1966,9902188667279077,,,,,,,no,1198,No,5270351,2,
Operation,1966,9902188667278831,,,,,,"$61,248",no,449,No,2016290,2,
Operation,1966,9902188667278821,"July 6, 1965",September    1965,,,,"$192,758",no,440,No,1980734,2,
Operation,1966,9902188667278819,,,,,,"$748,442",no,440,No,1980413,2,
Operation,1966,9902188667279083,,,,,,,no,1201,No,5285465,2,
Operation,1966,9902188667278825,,,,,,"$152,314",no,444,No,1995026,2,
Operation,1966,9902188667278823,,,,,,"$141,156",no,443,No,1994816,2,
Operation,1966,9902188667278813,,,,,,"$79,713",no,432,No,1948816,2,
Operation,1966,9902188667279089,,,,,,,no,1209,No,5317429,2,
Operation,1966,9902188667278811,,,,,,"$109,976",no,432,No,1948642,2,
Operation,1966,9902188667278817,,"October 8, 1965",,,,"$217,038",no,440,No,1980244,2,
Operation,1966,9902188667279093,,,,,,,no,1210,No,5323706,2,
Operation,1966,9902188667278815,,,,,,"$71,689",no,434,No,1957109,2,
Operation,1966,9902188667278740,,,,,,,no,378,No,1735175,2,
Operation,1966,9902188667278738,"July 1, 1965","August 31, 1965",,,,"$374,548",no,377,No,1730916,2,
Operation,1966,9902188667278744,"October 6, 1966","October 12, 1966",,,,,no,380,No,1743104,2,
Operation,1966,9902188667278742,"May 12, 1966","June 30, 1966",,,,,no,380,No,1742892,2,
Operation,1966,9902188667278732,,,,,,"$15,476",no,376,No,1728309,2,
Operation,1966,9902188667278730,"June 24, 1966","June 30, 1966",,,,,no,375,No,1722621,2,
Operation,1966,9902188667278736,"September  17, 1965","October 5, 1965",,,,"$79,061",no,377,No,1728734,2,
Operation,1966,9902188667278734,,,,,,"$54,289",no,376,No,1728481,2,
Operation,1966,9902188667278724,"August 5, 1965","August 26, 1965",,,,"$25,314",no,373,No,1715668,2,
Operation,1966,9902188667278722,"May 31, 1966","June 6, 1966",,,,"$2,117",no,373,No,1710971,2,
Operation,1966,9902188667278728,"October 14, 1965","November 5, 1965",,,,"$17,252",no,375,No,1720243,2,
Operation,1966,9902188667278726,"September 30, 1965","October 16, 1965",,,,"$25,006",no,375,No,1720089,2,
Operation,1966,9902188667278716,"July 7, 1965","July 21, 1965",,,,,no,371,No,1700839,2,
Operation,1966,9902188667278720,"July 12, 1965","September 2, 1965",,,,"$55,154",no,373,No,1710811,2,
Operation,1966,9902188667278718,"July 7, 1965","October 22, 1965",,,,,no,371,No,1710494,2,
Operation,1966,9902188667278772,,,,,,"$177,974",no,406,No,1854554,2,
Operation,1966,9902188667278770,,,,,,"$161,456",no,406,No,1854372,2,
Operation,1966,9902188667278776,,,,,,"$134,578",no,406,No,1854901,2,
Operation,1966,9902188667278774,,,,,,"$342,206",no,406,No,1854720,2,
Operation,1966,9902188667278880,,,,,,,no,498,No,2222223,2,
Operation,1966,9902188667278764,"March 23, 1966","June 30, 1966",,,,"$32,582",no,396,No,1815588,2,
Operation,1966,9902188667278762,"July 1, 1965","July 30, 1965",,,,"$202,168",no,396,No,1815316,2,
Operation,1966,9902188667278768,,,,,,"$308,344",no,405,No,1849651,2,
Operation,1966,9902188667278766,,,,,,"$121,351",no,405,No,1849288,2,
Operation,1966,9902188667278756,,,,,,"$12,727",no,385,No,1764722,2,
Operation,1966,9902188667278754,"July 1, 1965","August 5, 1965",,,,"$115,109",no,385,No,1764572,2,
Operation,1966,9902188667278893,,,,,,,no,540,No,2386377,2,
Operation,1966,9902188667278760,,,,,,"$28,109",no,388,No,1782337,2,
Operation,1966,9902188667278758,"February 22, 1966","March 1, 1966",,,,"$9,499",no,385,No,1779231,2,
Operation,1966,9902188667278897,,,,,,,no,544,No,2402764,2,
Operation,1966,9902188667278748,"July 1, 1965","July 30, 1965",,,,,no,383,No,1758129,2,
Operation,1966,9902188667278746,February 15,February 21,,,,"$17,260",no,382,No,1749690,2,
Operation,1966,9902188667278752,"August 15, 1965","August 29, 1965",,,,"$120,898",no,385,No,1764424,2,
Operation,1966,9902188667278750,,,,,,,no,385,No,1764235,2,
Operation,1966,9902188667278677,"November 5, 1965","November 5, 1965",,,,"$45,659",no,340,No,1554138,2,
Operation,1966,9902188667278905,,,,,,,no,549,No,2423336,2,
Operation,1966,9902188667278675,"December 1, 1965",,,,,"$1,851,385",no,339,No,1547650,2,
Operation,1966,9902188667278907,,,,,,,no,559,No,2462937,2,
Operation,1966,9902188667278908,,,,,,,no,559,No,2462968,2,
Operation,1966,9902188667278679,"June 3, 1966",,,,,"$75,043",no,342,No,1563406,2,
Operation,1966,9902188667278673,,"August 21, 1965",,,,"$101,143",no,337,No,1539707,2,
Operation,1966,9902188667278671,"September 3, 1965","December 1, 1965",,,,"$732,824",no,337,No,1539448,2,
Operation,1966,9902188667278661,,,,,,,no,327,No,1491086,2,
Operation,1966,9902188667278659,"August 16, 1965","August 16, 1965",,,,,no,286,No,1292502,2,
Operation,1966,9902188667278665,,,,,,"$71,674",no,332,No,1512901,2,
Operation,1966,9902188667278926,,,,,,,no,568,No,2502421,2,
Operation,1966,9902188667278663,"December 13, 1965","December 13, 1965",,,,,no,331,No,1507412,2,
Operation,1966,9902188667278653,"June  3, 1966","June 29, 1966",,,,,no,276,No,1249660,2,
Operation,1966,9902188667278930,,,,,,,no,569,No,2505041,2,
Operation,1966,9902188667278931,,,,,,,no,569,No,2505070,2,
Operation,1966,9902188667278657,,"January 1, 1966",,,,,no,280,No,1271410,2,
Operation,1966,9902188667278933,,,,,,,no,569,No,2505269,2,
